0.080000 0.003601 0.002013 
0.160000 0.005685 0.003058 
0.240000 0.005348 0.003745 
0.320000 0.000352 0.004903 
0.400000 0.000679 0.005394 
0.480000 0.002625 0.006071 
0.560000 0.002361 0.006845 
0.640000 0.005979 0.007147 
0.720000 0.008787 0.007925 
0.800000 0.013167 0.008722 
0.880000 0.011738 0.009416 
0.960000 0.014594 0.009906 
1.040000 0.015237 0.010951 
1.120000 0.012086 0.011463 
1.200000 0.006492 0.011734 
1.280000 0.011312 0.012517 
1.360000 0.011463 0.013018 
1.440000 0.008777 0.013400 
1.520000 0.007912 0.014327 
1.600000 0.011990 0.014587 
1.680000 0.005494 0.015234 
1.760000 0.003625 0.015747 
1.840000 0.004467 0.015682 
1.920000 -0.000300 0.016450 
2.000000 -0.000802 0.017296 
2.080000 0.000861 0.017939 
2.160000 0.014303 0.018573 
2.240000 0.015878 0.019192 
2.320000 0.020058 0.019322 
2.400000 0.007463 0.018861 
2.480000 0.006739 0.020395 
2.560000 0.012184 0.020142 
2.640000 0.018384 0.020889 
2.720000 0.017404 0.021623 
2.800000 0.020042 0.022683 
2.880000 0.023333 0.022826 
2.960000 0.026118 0.022886 
3.040000 0.031680 0.022798 
3.120000 0.029843 0.024202 
3.200000 0.033835 0.023552 
3.280000 0.030964 0.025782 
3.360000 0.030014 0.024398 
3.440000 0.029220 0.026018 
3.520000 0.024470 0.027252 
3.600000 0.023453 0.025625 
3.680000 0.026187 0.027638 
3.760000 0.032808 0.026944 
3.840000 0.033879 0.027336 
3.920000 0.045083 0.028860 
4.000000 0.046158 0.028713 
