.08	-.00029599330699332137	.0033337099582315464
.16	-.004221700062788499	.004816487138573078
.24	-.0017573118918995153	.006109540574536493
.32	-.0016880891971718965	.007396376885464056
.4	.0008310139177894505	.008275516822939106
.48	-.0006058325662677695	.009352940973181968
.56	-.0003108873078760449	.010279649025619127
.64	-.003208678724030836	.011258506912439842
.72	-.01159961748004626	.01216676754532941
.8	-.013049619869969466	.01290496608601974
.88	-.022094915717918752	.014058222799431919
.96	-.02225350208814415	.01478678907844892
1.04	-.02192019737667756	.015555215633979361
1.12	-.015767616510536275	.016321596579107422
1.2	-.016652587509927885	.017284498042908714
1.28	-.013302319140939498	.017813500569330926
1.36	-.023521649079493567	.01883481201080694
1.44	-.02467075013472717	.01928535134594882
1.52	-.03073213744763962	.020059531725567487
1.6	-.024046374574238003	.0207304321816501
1.68	-.030168970527728146	.021472178672164274
1.76	-.017432179751720057	.02257329106081965
1.84	-.024298749977970605	.022807418308032058
1.92	-.013628989457100605	.023550459229465807
2	-.005371912367068034	.024756649122545573
2.02	-.008673123013667253	.024372055127394092
2.04	-.007770513598720059	.024745992825290348
2.06	-.010269032412944116	.024207970290572194
2.08	-.009572010431939853	.024345985695696896
2.1	-.004841568217738739	.02461705350452691
2.12	-.005148858148904741	.024884035923964095
2.14	-.006413896068979672	.024415629557456433
2.16	-.00919633902639515	.02479023156475077
2.18	-.0030310197594539965	.024003996120925384
2.2	-.005932050467943095	.025232543835776902
2.22	-.005682964929095011	.02482154983608591
2.24	-.0021646294365950734	.025128388330471898
2.26	-.007652481351173635	.025152103058738173
2.28	-.0036679030347312163	.024379238736167444
2.3	-.009055359238989437	.025096348416801455
2.32	-.008355565674307354	.025172819929625927
2.34	-.007828344530222468	.02463926380648098
2.36	-.007502576202169189	.024932068673007606
2.38	-.005558771983241375	.025166389195524323
2.4	-.008663057735907692	.02502073944974323
2.42	-.006775571981039032	.02534870522049007
2.44	-.0052293590533736495	.024747241250102293
2.46	-.005474836244650848	.02504691227833795
2.48	-.004490288855755785	.02508971812513492
2.5	-.007489320717198046	.025145618259333608
2.52	-.005179016709481953	.025477391433796872
2.54	-.005042947859670468	.025914383399308735
2.56	-.00970748539810199	.025566316938869783
2.58	-.013343164949878005	.025611076754849017
2.6	-.006988449166981558	.025144553626537388
2.62	-.011289556914258932	.02586711161665733
2.64	-.005753787683270004	.02522348598852117
2.66	-.004218841313134142	.025717010003206805
2.68	-.002446168378209195	.02557867184974303
2.7	.0008677056072366236	.025314962354941243
2.72	-.0013611086839879726	.025694211238398237
2.74	-.008389783745798685	.026147258731377753
2.76	.0005607008836211348	.025941400465495756
2.78	.0012319228758342947	.026003601924494277
2.8	.004427010106472988	.025134431467070555
2.82	.0013793163476383825	.02656584866605327
2.84	.002921432324570323	.025786498480649917
2.86	.00703758654163917	.025764467218714022
2.88	.011604343983065344	.02622087679492104
2.9	.015899517918819446	.025917613626779256
2.92	.015824356399459567	.025856396742607295
