0.010000 -0.000930 0.002730 
0.020000 -0.002696 0.004190 
0.030000 0.001084 0.005089 
0.040000 -0.002001 0.005753 
0.050000 -0.004925 0.006514 
0.060000 0.000701 0.007325 
0.070000 0.002053 0.007880 
0.080000 0.007556 0.008868 
0.090000 0.010609 0.009512 
0.100000 0.010752 0.010142 
0.110000 0.036346 0.011678 
0.120000 0.121626 0.013774 
0.130000 0.599715 0.021008 
0.140000 1.540890 0.028698 
0.150000 2.024008 0.034321 
0.160000 2.297554 0.038165 
0.170000 2.529306 0.039039 
0.180000 2.650968 0.041697 
0.190000 2.504619 0.042213 
0.200000 2.111603 0.045077 
0.210000 1.586204 0.045866 
0.220000 1.084943 0.049392 
0.230000 0.699896 0.048451 
0.240000 0.418341 0.049568 
0.250000 0.250064 0.051187 
0.260000 0.131026 0.051415 
0.270000 0.072704 0.053039 
0.280000 0.023915 0.051284 
0.290000 -0.004154 0.053089 
0.300000 -0.025174 0.055487 
