0.0 0.0 0.0
0.01 6.52095239847e-08 1.13724805776e-10
0.02 2.60238821476e-07 6.81234164119e-10
0.03 5.853672744e-07 2.06997440848e-09
0.04 1.03981591503e-06 4.7046217008e-09
0.05 1.62208505667e-06 9.52148703171e-09
0.06 2.33043588807e-06 1.56994053874e-08
0.07 3.17543426324e-06 2.50841604467e-08
0.08 4.14012221135e-06 3.64463059923e-08
0.09 5.23286001352e-06 5.31701185782e-08
0.1 6.452922391e-06 7.41933613623e-08
0.11 7.78405093943e-06 9.78946003568e-08
0.12 9.25558943057e-06 1.24016804533e-07
0.13 1.08482217036e-05 1.5139260235e-07
0.14 1.25689917306e-05 1.9748475633e-07
0.15 1.43625500083e-05 2.25747061034e-07
0.16 1.63393629626e-05 2.95740740973e-07
0.17 1.83956913349e-05 3.61663550373e-07
0.18 2.06588815241e-05 4.27344869142e-07
0.19 2.30061170317e-05 5.2088766628e-07
0.2 2.53692974509e-05 6.11368037404e-07
0.21 2.78945153047e-05 7.05993863861e-07
0.22 3.06291027436e-05 7.49763578909e-07
0.23 3.34512010783e-05 8.61112125628e-07
0.24 3.63892394625e-05 9.29667123593e-07
0.25 3.94977273191e-05 1.16345962375e-06
0.26 4.28130553805e-05 1.27837374827e-06
0.27 4.6227614008e-05 1.42112670612e-06
0.28 4.9625348225e-05 1.61397639916e-06
0.29 5.35645767439e-05 1.70692829406e-06
0.3 5.71641243447e-05 1.97669084934e-06
0.31 6.12455332943e-05 2.22319003714e-06
0.32 6.56336501301e-05 2.58326755449e-06
0.33 6.97227483858e-05 2.91404331522e-06
0.34 7.43227952721e-05 3.37716633174e-06
0.35 7.91300533745e-05 3.50969329693e-06
0.36 8.43066583948e-05 4.16193613628e-06
0.37 8.94775695969e-05 3.97096095161e-06
0.38 9.46949656713e-05 4.3907997523e-06
0.39 0.000100609561085 5.32739517608e-06
0.4 0.000106975596289 5.36980918966e-06
0.41 0.000112709118823 6.13377152887e-06
0.42 0.000119718193543 6.57596471705e-06
0.43 0.0001263263313 7.64475883774e-06
0.44 0.000133586467102 7.96031967949e-06
0.45 0.000141221320751 9.1573665555e-06
0.46 0.000149137530453 1.03020357779e-05
0.47 0.000157680176846 1.1516909796e-05
0.48 0.000166766124326 1.35478377882e-05
0.49 0.000176131457038 1.4592634847e-05
0.5 0.000185706988457 1.47368256567e-05
0.51 0.000196573015314 1.64991073626e-05
0.52 0.000207794042067 1.89115032288e-05
0.53 0.000218918889857 2.21472537927e-05
0.54 0.000231706727808 2.54923131878e-05
0.55 0.000244459710717 2.73686959928e-05
0.56 0.000258509278013 2.88094727201e-05
0.57 0.000274412671716 3.17809014954e-05
0.58 0.000289460511266 3.56444734344e-05
0.59 0.000306900461945 4.08274092092e-05
0.6 0.000324724918579 4.33248591973e-05
0.6025 0.000329525822957 4.4914949523e-05
0.605 0.00033396727297 4.51286175466e-05
0.6075 0.000339766680543 4.90980785633e-05
0.61 0.000345725003992 5.25694089257e-05
0.6125 0.000350185715884 4.62247430111e-05
0.615 0.000354919264441 5.31169654331e-05
0.6175 0.000359447349034 5.28723877484e-05
0.62 0.000365185145241 5.75239209242e-05
0.6225 0.000373208864959 5.82428572283e-05
0.625 0.000376246702617 5.9378030551e-05
0.6275 0.000381768325182 6.40245642551e-05
0.63 0.000387464449584 6.28119039054e-05
0.6325 0.000392779819166 6.77257245386e-05
0.635 0.00039989476727 6.67249391591e-05
0.6375 0.000406010687752 7.18880586986e-05
0.64 0.000411171420459 6.98737922507e-05
0.6425 0.000419511730011 7.20150183413e-05
0.645 0.000428493824403 7.41689007976e-05
0.6475 0.000433635388247 8.43088349526e-05
0.65 0.000439554745589 8.39472802837e-05
0.6525 0.000444963414816 8.26372875585e-05
0.655 0.000454275835701 7.82538159607e-05
0.6575 0.000460412112468 8.53410625254e-05
0.66 0.000471148380117 8.82956001437e-05
0.6625 0.000477218730362 9.40711426297e-05
0.665 0.000484852633953 9.92569074193e-05
0.6675 0.000493777327842 0.000104141400303
0.67 0.000500471604072 0.000106469741566
0.6725 0.000507557434884 0.000114478644929
0.675 0.000520977665092 0.000121531692056
0.6775 0.00052929612145 0.000126242816102
0.68 0.000535980827458 0.000123394930849
0.6825 0.0005493478098 0.000126532366083
0.685 0.000557011674483 0.000129603754396
0.6875 0.00057169331934 0.00014962669077
0.69 0.000578467447274 0.000165022148388
0.6925 0.000606323705316 0.000163625623918
0.695 0.000609929614317 0.000155845781275
0.6975 0.00063512785199 0.000174307646617
0.7 0.000654255747726 0.000186011080866
0.7025 0.000677191123607 0.000205429492194
0.705 0.000705368048359 0.000233702798724
0.7075 0.000737805296697 0.000270283199843
0.71 0.00076451460138 0.000282084387077
0.7125 0.000820753901523 0.000303233441428
0.715 0.000874149782977 0.0003726213956
0.7175 0.00093993809567 0.000420817141681
0.72 0.00101476524773 0.000472774711212
0.7225 0.00108493557271 0.000526175462156
0.725 0.00114789498647 0.000576663903711
0.7275 0.00118678035358 0.000575777159286
0.73 0.00124615297633 0.000656787620472
0.7325 0.00126409615848 0.00071987727514
0.735 0.00124533172092 0.000706293673148
0.7375 0.00119782278863 0.000740182081346
0.74 0.00112572639507 0.000644532382276
0.7425 0.00104191264539 0.000687267616077
0.745 0.000936183988372 0.000588274319489
0.7475 0.000846292413509 0.000560569595543
0.75 0.000751216418525 0.000514609261195
0.7525 0.000658563268073 0.000491988571911
0.755 0.000576107886964 0.000409474014467
0.7575 0.000511615378711 0.000359628974149
0.76 0.000462300692912 0.0003488831488
0.7625 0.000401026919749 0.000275434476192
0.765 0.000363518467886 0.000255734609882
0.7675 0.000324967963674 0.000223790136327
0.77 0.000301653371471 0.000218693169915
0.7725 0.000276067324556 0.000196631569085
0.775 0.000258000149312 0.000180323857146
0.7775 0.000240378237937 0.000165904565038
0.78 0.000223728779869 0.000143108807416
0.7825 0.00021098872913 0.000151125108784
0.785 0.00019528141607 0.000113371714213
0.7875 0.000188131606845 0.000125134204874
0.79 0.000174595448205 0.000117113839962
0.7925 0.000168288679334 0.000105946041546
0.795 0.000156087321627 8.86088542095e-05
0.7975 0.000151907631154 9.22283951201e-05
0.8 0.000144527950865 8.47400810619e-05
0.81 0.000122648978804 7.42750692645e-05
0.82 0.000106636669632 6.08022892145e-05
0.83 9.4033506137e-05 5.59144702361e-05
0.84 8.30550313118e-05 5.23329799992e-05
0.85 7.44067306191e-05 4.29249895205e-05
0.86 6.71060198977e-05 4.3413833383e-05
0.87 6.05075716958e-05 3.90963036243e-05
0.88 5.4537520319e-05 3.78463534992e-05
0.89 4.99625694418e-05 3.44548379122e-05
0.9 4.54906593588e-05 3.4138477585e-05
0.91 4.16181638749e-05 3.20122473378e-05
0.92 3.80484701066e-05 2.8988654831e-05
0.93 3.4804830797e-05 2.94966700495e-05
0.94 3.20849856505e-05 2.72158258452e-05
0.95 2.94965596947e-05 2.65640010109e-05
0.96 2.72176632699e-05 2.62498430105e-05
0.97 2.52012962515e-05 2.20093588256e-05
0.98 2.31556150702e-05 2.14580833603e-05
0.99 2.1457827331e-05 1.99772826022e-05
1.0 1.99100020708e-05 2.21904405717e-05
