0.205000 0.000319 0.000116 
0.210000 0.000348 0.000175 
0.215000 0.000385 0.000224 
0.220000 0.000466 0.000256 
0.225000 0.000604 0.000287 
0.230000 0.000733 0.000331 
0.235000 0.000816 0.000355 
0.240000 0.000798 0.000376 
0.245000 0.000759 0.000407 
0.250000 0.000772 0.000431 
0.255000 0.000933 0.000470 
0.260000 0.000802 0.000488 
0.265000 0.000927 0.000546 
0.270000 0.000999 0.000558 
0.275000 0.000623 0.000597 
0.280000 0.001272 0.000627 
0.285000 0.001421 0.000659 
0.290000 0.001660 0.000674 
0.295000 0.002113 0.000719 
0.300000 0.002466 0.000771 
0.305000 0.003120 0.000808 
0.310000 0.003585 0.000863 
0.315000 0.004098 0.000851 
0.320000 0.004593 0.000961 
0.325000 0.004735 0.000950 
0.330000 0.005965 0.001004 
0.335000 0.007281 0.001066 
0.340000 0.008548 0.001088 
0.345000 0.010478 0.001177 
0.350000 0.012750 0.001263 
0.355000 0.015791 0.001300 
0.360000 0.018645 0.001405 
0.365000 0.021707 0.001451 
0.370000 0.026887 0.001476 
0.375000 0.032227 0.001559 
0.380000 0.038468 0.001615 
0.385000 0.045166 0.001769 
0.390000 0.051876 0.001847 
0.395000 0.060181 0.001963 
0.400000 0.068832 0.001952 
0.405000 0.078944 0.002093 
0.410000 0.088722 0.002166 
0.415000 0.099289 0.002229 
0.420000 0.109766 0.002287 
0.425000 0.120073 0.002523 
0.430000 0.130977 0.002532 
0.435000 0.144692 0.002629 
0.440000 0.160316 0.002762 
0.445000 0.177241 0.002839 
0.450000 0.195461 0.003062 
0.455000 0.219752 0.003270 
0.460000 0.247992 0.003248 
0.465000 0.279170 0.003446 
0.470000 0.315413 0.003417 
0.475000 0.352851 0.003709 
0.480000 0.393127 0.003879 
0.485000 0.433587 0.003901 
0.490000 0.476350 0.003826 
0.495000 0.519802 0.004302 
0.500000 0.560559 0.004284 
0.505000 0.602059 0.004329 
0.510000 0.641795 0.004400 
0.515000 0.680175 0.004296 
0.520000 0.717055 0.004573 
0.525000 0.751472 0.004656 
0.530000 0.784385 0.004521 
0.535000 0.816028 0.004735 
0.540000 0.843380 0.004750 
0.545000 0.870147 0.004675 
0.550000 0.893224 0.004853 
0.555000 0.913257 0.004648 
0.560000 0.931957 0.005126 
0.565000 0.947112 0.005082 
0.570000 0.959247 0.004868 
0.575000 0.968236 0.005018 
0.580000 0.973455 0.005122 
0.585000 0.975982 0.005225 
0.590000 0.975520 0.005049 
0.595000 0.967946 0.005376 
0.600000 0.959402 0.005292 
0.605000 0.947065 0.005384 
0.610000 0.931266 0.005371 
0.615000 0.910777 0.005462 
0.620000 0.887258 0.005639 
0.625000 0.861578 0.005821 
0.630000 0.834224 0.005723 
0.635000 0.805222 0.005896 
0.640000 0.773836 0.005705 
0.645000 0.744373 0.006093 
0.650000 0.710273 0.006455 
0.655000 0.681688 0.006452 
0.660000 0.653164 0.006872 
0.665000 0.624912 0.007194 
0.670000 0.606339 0.007634 
0.675000 0.597013 0.007816 
0.680000 0.600367 0.008374 
0.685000 0.621362 0.009110 
0.690000 0.670956 0.009885 
0.695000 0.765375 0.010683 
0.700000 0.940162 0.011399 
0.705000 1.216100 0.011897 
0.710000 1.575318 0.012962 
0.715000 1.973316 0.014696 
0.720000 2.225603 0.016792 
0.725000 2.179220 0.017899 
0.730000 1.756144 0.019998 
0.735000 1.130271 0.020777 
0.740000 0.619492 0.022326 
0.745000 0.300698 0.022497 
0.750000 0.132857 0.023006 
0.755000 0.048694 0.023819 
0.760000 0.009221 0.023129 
0.765000 -0.013360 0.022608 
0.770000 -0.024759 0.023013 
0.775000 -0.033051 0.023208 
0.780000 -0.038944 0.023089 
0.785000 -0.041855 0.023389 
0.790000 -0.045041 0.023486 
0.795000 -0.044811 0.023507 
0.800000 -0.046589 0.023369 
