0.202500 -0.000402 0.000808 
0.205000 0.000352 0.001184 
0.207500 0.000029 0.001477 
0.210000 -0.000932 0.001721 
0.212500 -0.001783 0.001937 
0.215000 -0.001276 0.002159 
0.217500 -0.001270 0.002439 
0.220000 -0.001445 0.002601 
0.222500 -0.002982 0.002829 
0.225000 -0.001854 0.003039 
0.227500 -0.002546 0.003286 
0.230000 -0.001818 0.003416 
0.232500 -0.000374 0.003491 
0.235000 0.002629 0.003644 
0.237500 0.002508 0.003828 
0.240000 0.003402 0.004133 
0.242500 0.003099 0.004237 
0.245000 0.003416 0.004583 
0.247500 0.002078 0.004636 
0.250000 0.003707 0.004949 
0.252500 0.004392 0.004956 
0.255000 0.003640 0.005171 
0.257500 0.002457 0.005422 
0.260000 0.002573 0.005670 
0.262500 0.002583 0.005674 
0.265000 0.002752 0.005581 
0.267500 0.002660 0.006110 
0.270000 0.003246 0.006039 
0.272500 0.006044 0.006324 
0.275000 0.004675 0.006442 
0.277500 0.003735 0.006922 
0.280000 0.001166 0.006574 
0.282500 0.001412 0.007137 
0.285000 -0.000362 0.007423 
0.287500 -0.000169 0.007394 
0.290000 -0.000847 0.007291 
0.292500 0.001325 0.008150 
0.295000 0.002857 0.008319 
0.297500 0.003252 0.008261 
0.300000 0.004048 0.008522 
0.302500 0.004189 0.008504 
0.305000 0.002709 0.008919 
0.307500 0.004366 0.009286 
0.310000 0.005646 0.009270 
0.312500 0.005155 0.009675 
0.315000 0.007173 0.010280 
0.317500 0.011401 0.010732 
0.320000 0.009501 0.010995 
0.322500 0.010678 0.011404 
0.325000 0.009313 0.011485 
0.327500 0.007181 0.011885 
0.330000 0.002166 0.012182 
0.332500 0.003321 0.012861 
0.335000 0.005340 0.013317 
0.337500 0.006072 0.013337 
0.340000 0.003432 0.014301 
0.342500 -0.000349 0.014504 
0.345000 0.007981 0.015395 
0.347500 0.016581 0.015995 
0.350000 0.013583 0.015807 
0.352500 0.006433 0.016765 
0.355000 0.004382 0.017397 
0.357500 0.009594 0.018241 
0.360000 0.012103 0.019226 
0.362500 0.003657 0.020684 
0.365000 0.003959 0.021820 
0.367500 0.011242 0.022747 
0.370000 0.012232 0.023753 
0.372500 0.034418 0.024122 
0.375000 0.042711 0.024894 
0.377500 0.048192 0.026439 
0.380000 0.053811 0.028505 
0.382500 0.065368 0.029574 
0.385000 0.060436 0.029390 
0.387500 0.085727 0.031466 
0.390000 0.109242 0.032458 
0.392500 0.107572 0.032734 
0.395000 0.111930 0.034872 
0.397500 0.111987 0.036568 
0.400000 0.139629 0.034983 
0.402500 0.142202 0.037449 
0.405000 0.160265 0.040210 
0.407500 0.173177 0.040650 
0.410000 0.182410 0.041654 
0.412500 0.184355 0.042419 
0.415000 0.196094 0.043251 
0.417500 0.212537 0.045825 
0.420000 0.218044 0.045659 
0.422500 0.253411 0.047063 
0.425000 0.289847 0.045999 
0.427500 0.328070 0.049089 
0.430000 0.364649 0.050355 
0.432500 0.402505 0.050480 
0.435000 0.431829 0.052479 
0.437500 0.452794 0.051730 
0.440000 0.487405 0.050851 
0.442500 0.529294 0.051280 
0.445000 0.545552 0.050709 
0.447500 0.584999 0.052539 
0.450000 0.612934 0.054167 
0.452500 0.639618 0.053670 
0.455000 0.651319 0.054397 
0.457500 0.651186 0.052559 
0.460000 0.661578 0.052934 
0.462500 0.674795 0.053267 
